pid,label
368769,4.86
500825,3.58
1002681,7.48
368809,5.91
368818,4.58
411609,5.88
411562,7.93
703925,2.0
409798,5.86
538208,4.46
368835,6.41
385690,8.02
462950,6.97
389879,7.42
368573,5.98
368849,5.95
409814,6.02
404458,8.66
385298,6.21
410744,8.95
392705,5.0
369521,9.07
368633,5.29
402734,5.0
409032,4.0
408463,5.49
432552,5.43
368646,8.56
368647,8.68
411779,8.27
368958,9.43
432535,4.91
432536,5.25
880616,5.25
625801,6.23
624522,4.46
915830,6.09
899989,4.46
889458,5.36
624521,4.81
402778,5.49
618630,5.21
869728,6.58
618629,5.52
750389,8.1
748488,5.25
923163,4.7
577879,5.43
412759,12.15
914522,6.98
748487,6.0
940416,6.11
923162,4.32
423636,8.88
940407,6.17
914660,5.55
748486,4.52
914658,5.55
618628,5.86
889457,5.36
914657,5.46
410013,5.73
404626,5.75
369023,5.81
411893,5.83
368749,5.55
368750,5.46
390519,5.46
369024,5.49
404627,5.55
411894,5.55
410014,5.58
385456,5.58
404628,5.55
368751,5.55
410015,5.46
368752,5.49
390520,5.52
369025,6.07
390521,5.49
404629,5.58
410016,5.55
410017,5.58
748460,4.46
923161,4.09
914656,5.7
914654,6.04
881536,6.29
411651,9.81
749202,6.13
923160,4.09
402761,10.43
939881,5.29
748481,4.39
652856,5.88
748480,5.25
664718,6.51
412693,4.25
742207,7.34
487978,5.46
748340,4.17
419368,11.87
748459,4.7
370349,5.32
368901,10.13
411592,5.39
880085,3.91
939879,5.55
742206,6.36
923159,4.52
747588,3.81
392418,6.09
395271,9.06
673729,7.58
411591,5.39
453533,4.0
483192,7.92
412195,9.54
406802,8.12
440420,6.92
440807,4.46
372681,5.25
180764,6.38
178863,6.43
178896,6.32
180766,6.34
410050,6.02
445487,7.15
391110,8.0
455853,6.51
385545,4.0
440483,3.7
521479,3.81
955312,9.04
443117,6.02
390931,8.21
369136,10.21
517852,13.24
413211,10.7
390529,9.77
390663,11.57
373846,8.7
414035,8.24
390556,9.71
410451,11.34
387741,6.93
385610,5.81
402805,4.64
368939,3.58
400038,10.75
390982,7.77
390708,7.92
369058,6.54
561439,2.32
385509,7.22
369401,5.43
404190,4.09
368655,3.91
385164,3.58
411519,3.58
390088,4.0
409707,3.58
368435,3.58
390089,3.58
390090,3.58
385165,3.58
404191,4.0
411520,4.25
368656,4.0
402541,3.81
404192,3.32
411521,3.81
368436,4.0
390091,3.46
404193,4.0
404194,3.81
368437,4.0
368438,3.32
385166,3.81
409708,4.0
368657,2.58
368439,3.81
404195,4.17
368658,4.0
405027,5.17
412737,6.32
368497,9.59
385227,7.22
600904,4.32
453915,9.67
424800,10.04
748478,5.04
381043,4.32
867236,5.78
472782,3.46
420387,4.7
422945,4.81
411571,4.86
420386,4.81
385264,6.79
410246,6.51
404338,11.22
525187,11.65
865199,4.52
833771,6.07
413411,8.52
384281,4.81
376493,5.55
403009,5.75
369005,9.45
385269,6.69
384032,4.81
385700,5.32
393206,10.97
371248,8.27
403346,6.02
385210,8.26
464729,6.0
385669,7.18
420639,5.39
390417,6.71
373618,6.48
673728,7.57
402587,8.3
368487,8.22
412490,5.43
368757,4.64
404328,4.58
368758,4.58
368492,5.04
409753,4.7
398878,2.32
915638,9.21
730277,2.81
935676,5.49
390822,2.0
580497,3.91
404571,9.47
390471,9.32
409963,9.2
409964,10.02
368694,9.98
385421,10.17
369308,8.06
369050,8.24
369051,8.29
455407,3.91
455754,3.7
385727,8.59
369312,8.76
404953,8.86
600484,4.75
1063739,3.46
1063737,3.46
1063736,3.32
1073535,3.32
1073533,3.32
390944,8.63
368424,3.81
403049,3.91
390280,12.2
568630,3.91
368510,7.54
404977,4.52
403053,4.7
390842,6.13
403054,4.17
404978,4.25
404979,4.17
410318,4.25
412261,4.32
412262,4.32
369332,4.25
369057,4.25
385745,4.32
410320,4.32
385746,4.25
404982,4.75
410321,4.52
369333,6.43
390844,4.7
369096,7.5
403055,4.58
369334,4.81
412263,4.81
412264,4.81
369335,5.17
404983,4.81
1073528,3.46
1073515,3.46
1085706,3.7
1085705,3.7
369979,9.79
1085704,3.46
386989,9.35
1085703,3.46
411582,5.43
368515,5.58
390201,5.49
385244,5.55
409768,5.32
404362,5.43
390202,5.36
402612,5.39
385275,10.56
865217,4.64
556641,6.58
428295,8.93
410541,2.81
568581,3.81
1063733,3.58
1073521,3.58
831533,2.0
1063732,3.46
1063731,3.17
865194,4.39
380425,10.12
680938,10.98
369357,5.7
369574,3.0
989471,1.0
431376,6.36
405894,7.92
370149,7.26
480022,7.1
390775,6.92
659751,1.58
450857,7.71
1063730,3.17
1063726,3.17
448753,2.0
437355,2.0
422368,3.0
415562,8.54
390886,9.74
622062,3.91
369691,9.67
580433,4.0
396922,9.01
968656,3.81
455718,3.91
703078,3.0
622124,4.17
1073501,3.17
1073500,3.17
1073499,3.17
412988,7.4
1073498,3.17
370284,5.67
445554,3.32
448034,3.32
1073497,3.17
370592,5.21
370591,5.17
493366,6.13
403111,8.46
1073496,3.17
1073495,3.17
1098745,3.17
1098743,3.91
392043,4.95
395529,6.41
639966,9.39
417457,4.17
402942,11.08
1098742,3.17
597747,3.81
865190,4.09
639971,9.29
446228,3.0
544236,5.91
398587,2.81
627866,7.54
527734,9.04
391587,7.53
405028,7.75
392042,5.09
370283,5.21
622094,3.81
749687,4.25
606349,9.77
606357,8.68
385506,11.38
379673,8.71
659750,1.58
455422,3.81
404494,5.39
673727,7.6
368889,5.93
411739,5.39
390331,5.39
386963,4.95
404410,5.13
455418,3.81
413495,5.21
403185,4.7
370590,5.43
370732,7.61
404876,3.46
385294,8.86
437347,2.0
654125,7.33
368671,8.64
384027,4.86
635582,7.68
773484,7.15
412370,4.09
487908,11.18
456230,4.39
420363,4.64
559319,6.93
463653,10.22
400023,5.43
867471,3.7
405102,4.58
447034,10.47
651521,10.85
419868,4.81
392738,5.78
404409,5.04
370282,5.0
392040,5.21
889789,7.12
404408,4.81
445989,4.0
392039,4.91
430847,5.17
412408,9.3
413494,5.25
406373,4.81
407629,4.7
372942,4.7
404407,4.81
370281,4.86
370589,4.81
916209,3.58
414491,4.64
381772,4.58
414490,4.7
414489,4.64
416627,4.7
419869,4.64
869147,5.88
748578,4.75
404406,5.04
413508,5.55
412811,5.93
404405,4.95
409669,4.64
414488,4.64
414487,4.64
409668,4.64
373121,4.64
407634,4.7
416625,4.52
393825,8.71
409673,3.81
389760,4.75
407633,4.09
370280,5.17
624517,4.75
748339,4.7
424069,7.38
389757,4.58
389756,5.32
407623,4.64
389755,4.64
372940,4.52
410698,4.46
764229,1.0
385946,5.93
419870,5.0
941452,2.32
446157,8.77
411615,8.61
450080,5.09
372325,6.46
382037,5.04
625105,4.17
389753,4.58
372939,4.58
939878,4.75
406952,6.07
939877,6.55
408371,6.44
393636,6.6
941453,2.32
414175,2.81
933781,5.93
456271,9.31
868201,5.81
619158,6.02
741578,5.36
880078,4.25
580527,3.81
869146,5.67
880077,4.25
933780,5.39
440808,4.46
390837,3.0
405409,8.49
848006,2.81
412467,5.17
403248,9.13
420368,5.04
405198,9.22
389752,4.46
416622,4.46
426858,4.7
414485,4.39
414484,4.32
1046873,2.81
409664,4.32
407621,4.32
416620,4.39
373119,4.39
372937,4.46
410639,4.95
407630,4.86
738536,5.49
373118,4.58
373117,4.58
389750,4.58
733898,6.25
409663,4.58
424999,10.05
428920,4.75
430613,5.29
403689,3.81
405597,3.81
391359,3.91
386386,3.46
410962,3.17
439585,2.0
580630,4.0
622111,3.91
420358,4.64
446617,7.1
417441,5.09
412273,7.91
684366,3.46
670095,3.46
412417,7.8
402330,4.81
372936,4.7
373116,4.7
389749,4.75
412493,6.19
409661,4.7
385998,8.74
403272,5.81
402326,4.75
956599,8.85
758304,7.3
420827,5.67
391545,10.56
404539,8.79
411812,8.82
402757,8.62
412281,7.01
412285,7.0
410349,7.14
369077,7.16
393179,7.62
485342,10.43
396085,9.15
464173,4.32
369355,7.65
396084,9.04
388169,7.59
460565,4.86
452235,4.25
449608,4.32
461465,5.67
388168,7.62
390047,3.17
388167,7.69
404153,3.17
405782,7.64
385130,3.0
412857,7.62
371509,7.68
560163,6.29
439600,2.32
388163,7.79
437369,2.32
448761,2.32
405791,8.28
412940,10.63
411497,5.13
399810,4.95
408624,3.7
408261,4.32
424519,7.92
369872,11.04
430837,7.43
406498,10.96
445388,8.85
411476,8.63
464172,4.39
445387,9.05
748650,5.43
404098,3.81
369628,8.12
464171,4.64
405113,4.25
419880,4.25
411771,9.12
377378,9.93
474275,3.91
464170,4.46
408259,4.39
369419,5.61
548928,4.52
451849,5.83
602160,10.33
369487,7.22
369612,4.17
369778,7.23
432352,4.39
481475,4.81
422669,4.58
452234,3.32
477113,4.64
481474,4.58
452588,4.75
408655,4.7
369427,3.91
404142,7.51
408654,4.39
464169,4.39
452233,6.07
412012,6.51
498007,5.39
418316,4.25
394049,11.49
498006,5.43
368489,3.7
453429,6.34
408221,6.02
390832,8.7
450072,5.32
637067,1.58
368488,6.19
405331,6.32
419881,4.46
408653,4.39
491548,5.13
432351,4.39
664214,5.09
435294,3.46
388484,7.03
880076,3.91
407227,8.89
180918,6.44
179092,6.34
437194,8.74
179091,6.38
953124,6.69
521810,10.22
426291,4.09
898558,9.57
408258,4.39
369349,9.98
740577,6.79
632305,3.58
403147,4.52
472431,3.58
418007,9.06
472144,4.09
391097,4.91
632301,4.0
400039,4.39
410650,7.9
472430,3.81
560955,3.46
404868,6.6
179090,6.43
903200,5.49
179089,6.39
386100,4.39
179076,6.44
368584,6.17
368585,5.91
632293,3.7
180964,6.48
404469,3.46
546651,3.46
406617,4.95
740114,6.71
472136,3.32
387116,7.69
412327,7.14
452232,4.0
472135,4.17
392181,7.91
457886,4.32
390649,10.31
457887,4.39
408325,8.26
408257,5.88
526723,2.0
386577,10.33
412570,4.7
449606,4.58
427481,5.17
429384,9.93
405352,9.13
435427,5.46
437717,10.1
619321,6.64
431510,10.12
917755,5.39
410135,7.36
404782,7.28
412574,5.09
432326,3.81
628801,4.58
556925,3.32
368914,10.4
403379,4.17
405128,4.46
381782,4.75
180955,6.55
180954,6.44
180672,6.46
399641,7.9
388924,3.91
410672,3.81
386138,4.46
615175,7.26
179075,6.44
609852,4.75
405449,3.46
394204,7.71
875346,4.75
391237,3.17
419594,6.74
733608,8.39
369705,4.17
404734,9.95
407765,4.75
386142,5.13
372258,6.63
372040,10.13
1072986,7.09
422740,9.38
410855,4.25
484997,10.54
428364,4.75
369690,8.85
410853,4.81
403396,4.46
416257,4.75
369279,6.11
180953,6.49
179079,6.51
922369,7.02
392024,4.17
402965,11.82
405391,5.43
369712,5.55
405392,5.49
403399,5.46
369713,5.29
386149,5.43
403400,5.32
369423,5.39
412608,5.78
391176,6.11
438792,4.75
1095387,7.13
404150,11.61
369425,5.13
386094,8.89
552548,16.14
733609,8.01
391177,4.91
369084,6.39
877648,8.32
469746,4.52
469745,4.91
743834,9.04
428359,4.75
404554,6.07
403891,7.28
386157,5.46
412114,9.44
391734,4.39
416252,4.32
372452,9.84
893770,7.21
416251,4.46
446641,11.96
410832,4.32
180945,6.49
375636,6.69
369436,4.0
179121,6.69
1054466,2.32
435942,9.88
510001,6.36
368462,7.56
174554,6.52
410700,4.91
402789,7.62
402790,5.83
409974,5.83
385434,5.81
385435,5.88
371791,12.04
922368,7.1
369006,5.83
369007,6.07
418511,11.65
792348,8.64
446298,12.07
762957,9.34
430360,8.72
414025,9.71
472533,5.39
180987,6.6
638854,5.46
374360,8.1
179119,6.61
180944,6.61
472534,5.49
534906,7.66
1036642,4.0
875345,3.7
386175,7.75
1093503,3.0
845081,9.89
909683,9.39
404470,5.73
180943,6.79
415545,7.23
180942,6.55
410739,5.52
457819,5.67
458162,5.75
821400,3.17
1051889,3.0
370752,6.07
386086,8.87
369201,8.43
410542,5.13
406479,9.25
174553,6.75
1036722,3.0
1036720,3.58
1065251,3.0
546869,5.46
820092,3.81
179120,6.75
1051865,3.81
410225,6.92
180986,6.73
410535,9.47
412706,4.17
411561,3.58
938394,1.58
850419,4.0
850400,5.0
598409,14.99
512016,8.69
499969,7.5
405542,8.64
405209,8.26
395455,6.73
412438,5.83
405300,11.56
414360,11.76
371353,11.45
411460,4.7
953127,6.71
411458,4.0
370465,4.0
386889,4.0
413404,4.0
402613,7.4
411455,4.0
404184,4.0
369596,12.7
370535,7.94
390205,7.57
406235,4.09
385245,7.67
489710,3.81
386887,4.0
412096,5.78
391919,3.91
411452,3.91
408256,4.86
379870,8.09
452231,4.52
435292,3.46
406232,3.91
370158,3.91
423753,7.79
865188,4.46
405596,6.81
404180,3.91
370157,3.81
438449,6.73
406230,3.81
412495,8.86
403016,6.41
369015,6.46
370451,3.81
383431,8.2
413513,9.23
396070,4.64
410940,6.39
403672,6.32
1022840,3.46
403673,6.27
408255,4.58
403674,6.3
403675,6.38
369682,6.38
370442,3.81
410949,7.02
387378,7.92
412833,7.06
412834,7.12
410951,7.29
411442,3.81
386383,7.21
445847,4.58
406226,3.81
1095384,7.12
386882,3.7
403679,7.25
651796,2.32
370440,3.91
410954,7.29
410846,11.38
411438,3.81
412835,7.38
410275,9.61
406212,3.81
404168,3.81
449605,4.58
399852,7.36
399851,8.87
447857,8.99
399850,9.24
399849,9.27
423468,9.82
1022839,3.46
403474,9.63
392189,9.67
650229,4.0
421841,8.72
436574,8.75
419985,5.32
452230,4.39
370569,5.36
398287,8.71
408254,5.64
390056,5.13
385725,7.77
411337,7.18
408465,5.43
408454,5.21
375862,9.74
413512,9.48
600479,4.46
538880,7.73
429088,8.64
375861,9.13
386046,5.88
405115,6.04
375860,9.08
418269,9.28
865187,4.39
865184,4.52
403361,4.17
403343,5.73
405290,5.7
439753,8.09
398412,12.33
403500,5.46
417969,7.04
392079,10.0
488951,5.29
1056595,8.62
387317,10.2
419843,5.88
370435,3.81
385770,8.56
413189,9.17
398524,8.99
369028,8.73
405598,3.17
386387,4.25
412039,5.7
369930,3.58
404801,5.91
808241,6.25
402909,5.7
390648,6.04
369135,5.7
940792,6.48
414990,7.92
817377,9.11
941382,6.52
404802,5.7
406207,3.81
391903,3.81
394654,9.52
1101476,1.0
403301,5.43
411590,5.49
404467,5.43
406436,6.91
439584,2.0
940795,6.43
370347,5.39
385719,8.29
406435,5.39
490373,5.43
387005,5.39
370657,5.39
370656,5.52
406434,5.36
406433,5.32
369878,1.0
650801,4.52
670476,4.39
370345,5.36
370344,5.29
480294,4.52
370655,5.32
1106611,6.23
412824,2.81
426091,7.26
403831,5.36
370654,5.32
564740,4.7
411589,5.29
413553,5.29
387004,5.29
940797,6.02
413552,5.25
940798,6.44
670477,4.58
1012834,6.58
392103,5.25
406286,3.0
370343,5.32
412735,7.07
370342,5.29
398582,2.81
448754,2.81
404976,5.29
413551,5.43
370341,5.39
410886,9.8
370339,7.02
389519,8.24
410888,4.75
411588,5.36
392102,5.39
404465,5.21
479833,4.52
386352,4.17
387002,5.36
564742,4.75
373279,9.39
405564,5.7
386395,13.04
382648,7.47
403576,4.52
369595,5.52
413550,5.49
650800,4.7
412798,4.86
412516,5.49
405568,4.95
403583,4.58
386364,4.32
412802,4.25
386351,11.02
410904,5.09
372658,5.86
622244,3.81
385781,11.36
479832,4.39
712659,3.32
662496,4.39
413436,5.83
405104,7.24
699649,3.46
498786,3.32
412552,6.77
390955,11.17
498783,3.32
504641,6.49
423370,8.29
640266,3.7
499221,3.0
673905,2.58
403669,6.48
673898,3.46
673896,3.46
673895,3.58
368594,3.32
564741,4.39
412328,9.02
785586,1.58
1046888,1.58
499214,3.46
405926,7.29
387175,6.32
388388,7.47
369475,11.07
622232,3.32
386894,5.04
370170,3.7
403763,8.91
722625,6.3
611178,5.7
405722,8.02
397288,12.32
712642,3.17
499211,3.46
419438,8.04
466031,8.44
712639,3.91
390995,9.62
412422,9.68
712635,3.91
369449,9.93
405105,7.89
712631,3.7
712628,3.91
712638,3.32
963885,1.58
1003235,1.58
963884,1.58
1003234,1.58
412223,7.75
670474,4.52
412748,3.7
673881,3.7
673880,4.25
441115,9.79
683924,3.7
408711,12.83
498769,3.46
433080,7.49
498766,5.04
412864,2.58
405806,6.04
404682,4.17
865180,4.46
712608,4.81
712606,4.75
442659,8.51
369653,8.82
699620,4.86
413307,9.75
605346,9.57
377610,10.8
403762,4.39
369738,4.64
403177,6.11
391436,5.43
369989,5.21
405201,8.85
402820,7.3
403768,7.12
405302,10.42
405281,8.9
423111,5.7
405023,5.81
405539,10.05
391619,8.38
600472,4.39
627721,9.07
370126,6.23
901457,2.58
865976,3.91
405559,9.66
376630,9.42
372274,8.17
391062,4.39
370488,12.9
369583,7.15
393327,8.01
403294,7.07
403075,8.68
411080,9.72
408508,12.98
725613,2.81
625835,2.32
625836,3.17
625838,2.32
625839,2.58
625843,2.32
924388,2.0
924390,3.0
452724,8.69
410507,11.69
924393,2.0
924397,3.17
404806,5.91
369852,8.38
924400,2.0
410963,3.46
403690,5.64
369688,3.32
403691,3.32
412575,6.71
412838,5.36
369689,3.32
924404,3.17
625248,2.0
705523,2.58
615562,5.17
625249,3.17
625255,2.32
625264,3.32
625265,2.32
444968,8.39
406987,3.46
992827,7.71
412614,4.25
448970,12.43
712972,8.54
386543,5.13
370811,9.63
369903,8.62
392084,9.21
414842,9.97
405880,7.54
411164,7.91
403899,7.15
440208,7.74
459594,7.31
446896,9.84
387193,11.94
785374,4.64
369915,5.86
386612,6.09
386606,6.15
391201,7.37
403421,7.54
410538,8.34
668012,5.91
376174,4.32
376173,4.25
398426,4.25
376172,4.39
418367,4.25
375941,4.25
375940,4.17
419950,4.25
375939,4.17
386642,6.23
407078,10.72
673576,8.01
370930,10.9
387547,11.53
413868,7.6
413698,7.43
413132,4.39
386307,9.19
392222,7.29
411068,10.32
464823,4.17
424316,9.29
370607,7.22
404719,7.37
518260,8.1
386699,8.08
414145,6.74
410851,6.29
369565,6.32
391306,6.32
386305,6.43
369568,6.43
403540,6.39
403542,6.41
405532,6.57
410856,6.69
405533,6.61
391791,6.02
370102,5.43
384356,9.48
727978,3.7
391846,2.32
527748,4.25
419972,4.58
1090104,1.58
375999,4.75
443710,4.75
376002,4.91
398506,4.81
376005,4.86
1019691,1.0
1019702,1.0
411815,5.32
384419,9.12
406176,4.17
384360,9.1
376220,5.73
406184,10.86
386857,2.58
595341,8.95
412987,6.87
400322,9.84
413388,5.64
559932,7.27
391904,5.32
407266,4.95
391922,6.3
369947,5.25
402320,4.58
418271,4.32
1016766,8.95
434634,3.91
412694,4.09
371092,8.97
392132,7.94
442980,7.49
407077,13.1
467136,4.32
467134,4.75
437193,6.32
394273,8.68
439467,6.36
369977,7.7
414583,8.33
400140,6.55
370230,7.96
446227,2.58
513061,5.25
370942,6.39
620937,7.34
432350,5.25
403380,8.02
404097,9.53
398275,3.91
392017,8.74
1019694,1.0
1090106,1.0
369720,10.79
369721,10.87
412863,10.78
369961,10.79
391390,10.73
369962,10.73
403742,10.73
377886,4.75
371142,9.31
387507,8.11
411250,4.64
369953,3.32
407036,7.51
414719,10.39
414113,7.66
404999,7.69
414276,8.1
404891,7.58
418649,11.24
388976,4.32
412914,9.26
370726,6.48
392074,3.81
411911,6.63
406146,8.7
498422,8.26
422539,8.64
404688,11.46
728500,6.0
392080,7.95
401840,6.83
607125,7.73
432156,4.46
388965,4.46
391087,7.01
386573,8.42
408253,9.69
392091,5.98
415344,5.17
419938,10.45
408176,7.29
426848,4.95
392531,11.01
386544,7.11
391535,6.95
630800,2.32
385430,5.55
411597,11.69
428595,5.52
403848,8.11
403847,8.38
403846,7.4
673726,7.54
403736,5.43
421728,5.32
385686,5.36
405844,8.38
673725,7.56
387073,6.81
372176,10.11
673724,7.51
426769,6.57
414527,6.66
426770,6.66
430716,5.25
409566,5.75
398802,9.1
414438,8.02
403735,5.61
452279,7.29
414529,7.03
398605,3.0
918149,3.0
405479,4.39
918162,3.46
412939,9.85
385684,5.73
409565,5.67
428592,5.58
387058,4.32
430717,6.75
387059,4.25
411642,4.25
370400,4.25
370402,9.81
411643,9.58
369879,8.27
411126,8.18
386529,8.29
406496,9.62
601900,3.0
416910,5.93
398685,9.97
886516,6.66
418562,10.33
413887,10.1
918160,2.32
370418,6.6
370662,10.15
423778,13.98
601899,3.0
455182,8.12
406514,1.0
428929,5.21
413619,5.67
386929,7.11
496497,7.91
426376,5.58
918157,1.58
673723,7.51
405891,9.35
387769,10.47
411937,6.07
393025,9.94
408467,9.7
1025069,3.0
370443,2.0
400372,6.81
431528,8.79
392008,8.02
418660,11.43
391703,6.36
406131,4.86
391858,4.64
408726,7.15
673722,7.52
531664,5.04
370681,8.85
451710,9.96
918153,1.0
411697,4.7
369941,4.32
391658,6.32
406567,4.58
758206,5.78
414076,11.51
387105,5.17
391594,8.39
918148,2.32
816389,7.94
448759,2.58
674254,7.02
1113378,3.32
477168,8.91
370206,5.52
672574,5.32
769663,4.95
480809,4.52
392096,5.75
429392,5.64
370750,5.17
404323,5.13
404838,6.52
414430,9.86
411505,6.51
392220,3.91
370944,7.01
413705,10.88
387294,6.52
642355,2.81
398882,2.32
398596,2.58
392234,5.88
609912,3.58
387122,8.21
398338,8.7
953126,6.74
413485,9.91
380893,5.67
681834,3.46
1097891,5.58
370269,8.23
370319,8.22
406333,10.29
370255,10.47
689329,8.41
823016,8.47
404334,9.42
413755,4.25
387151,9.69
471034,9.25
1107734,2.0
669372,7.91
881405,6.74
386974,8.29
682397,1.0
1033196,5.73
613894,7.22
740113,6.73
515285,6.66
402760,10.12
695968,5.67
406006,8.18
1057553,5.91
941465,2.58
442720,10.08
996308,7.06
988345,7.1
647279,8.28
740575,6.7
382360,9.79
370571,5.13
411829,5.13
406716,5.25
922366,7.04
373635,1.58
406717,5.52
404162,9.18
1072983,7.08
404454,5.95
404687,5.0
370817,5.0
387191,6.99
1011959,3.0
1011383,2.0
467476,2.58
413666,6.41
377920,8.93
610899,5.25
733050,5.21
420086,9.49
370837,4.95
370047,8.82
371639,6.36
783903,4.86
1048673,9.67
873839,5.91
452691,7.79
406765,6.32
370380,3.17
370037,9.34
442470,10.52
415470,9.2
515224,6.11
393225,4.91
412865,8.57
370300,7.92
394149,4.64
406046,7.85
411885,4.64
714442,6.27
393245,4.81
472886,9.27
417342,9.27
873844,5.88
373871,9.19
901558,5.88
404551,3.91
658630,6.98
629552,1.0
455423,3.81
392395,8.66
386648,5.55
988445,5.91
515223,6.19
629551,1.0
602432,7.17
932645,2.0
492159,7.16
732061,4.64
636525,3.0
386691,6.29
405991,9.92
515222,6.27
387252,3.46
505816,5.36
392162,5.32
406826,11.31
373274,3.81
834859,2.58
545374,8.46
407643,4.91
416641,4.64
421320,9.26
407636,5.04
396415,5.88
534467,6.19
607393,5.49
404340,7.1
424973,10.94
421840,10.55
387199,10.42
406843,1.0
871754,8.19
623355,7.55
1082638,3.32
424793,5.0
426724,5.29
469227,7.73
432720,5.29
413233,8.58
370299,7.79
406732,10.42
405823,8.81
415469,9.12
390760,9.09
617782,2.0
887996,2.0
392179,9.49
414734,8.73
424375,9.05
439595,2.58
412923,5.64
452874,12.21
413223,8.25
446320,8.29
432157,4.95
404784,10.26
406033,8.09
404068,7.83
406042,8.36
370801,10.83
475492,7.32
370298,8.24
406044,6.46
406853,10.22
417050,12.84
404461,5.0
818010,4.17
376263,6.88
847830,5.13
423921,9.01
387112,10.52
421370,8.1
755745,9.08
421750,9.22
406386,6.21
502019,5.25
467495,7.99
421089,4.91
496051,6.94
394637,5.25
960402,4.7
392441,7.47
375884,8.48
825046,10.28
410110,6.6
392408,4.58
580192,5.83
392065,6.11
370909,10.4
370894,6.15
406833,7.24
406594,8.56
446700,6.51
411342,8.32
370646,6.36
370736,8.24
406593,8.72
392326,7.87
413686,7.93
411734,7.47
145941,5.88
413564,2.0
370645,6.15
953125,6.69
692428,3.17
406830,6.15
406899,5.09
407978,7.15
414085,5.75
406488,9.12
653426,9.54
413670,7.72
748476,5.13
748584,5.29
880075,5.55
386628,3.32
411218,3.32
391642,4.52
411219,3.32
403956,3.32
386629,3.32
370175,3.32
413058,3.32
386630,3.32
411220,3.46
391645,3.32
391646,3.46
411221,3.46
939876,5.43
391647,3.46
386631,3.46
370177,3.46
413059,3.46
386632,3.46
625103,4.7
391650,3.46
391649,3.46
403957,3.46
403958,3.46
405919,3.46
413060,3.46
391651,3.46
370178,3.46
369938,3.46
386633,3.46
411222,3.46
413061,3.46
391653,3.91
386635,3.58
391654,3.46
413062,3.46
405920,3.58
386636,3.58
369939,3.46
411223,3.58
880074,4.46
464546,4.39
890253,6.13
392356,6.19
403771,5.09
748649,6.83
1009184,4.81
412004,7.46
880073,4.81
384926,6.63
900295,5.61
387332,4.17
413676,7.28
442169,4.46
599387,8.61
400753,4.39
625101,4.75
939797,6.41
411192,6.58
404746,6.21
420686,9.43
369592,10.23
880081,4.09
406834,6.13
492665,6.93
408330,10.3
625315,5.55
404747,6.3
404745,6.32
370893,6.27
625097,4.81
404550,7.86
880079,4.09
625096,4.64
1065827,5.09
387239,7.92
414858,9.85
619033,5.46
869142,6.19
742205,6.67
865822,4.46
601876,10.18
1004975,4.7
370479,7.43
951838,6.32
448726,8.29
575283,10.54
373743,8.13
422361,7.07
433139,11.49
404744,6.29
509558,10.17
387258,6.27
496156,10.54
940413,6.3
406831,6.46
396217,9.44
433738,9.31
415451,9.25
420263,9.07
448725,8.01
405299,4.86
461466,5.13
624990,4.75
487046,6.67
448581,7.94
392913,10.42
414852,10.17
414056,7.63
473947,6.23
413893,6.55
413445,10.21
387766,6.57
624355,4.32
407600,10.39
619031,5.95
569454,8.35
619030,5.55
405879,6.61
414009,4.81
387422,7.76
392355,6.58
843095,3.58
413892,8.46
625095,5.13
645939,5.43
601874,10.2
601867,10.15
703995,10.8
625094,5.0
625092,4.91
473539,10.49
439593,2.58
531653,6.34
575286,10.46
617264,10.47
748336,4.75
619027,6.11
511045,10.35
723697,10.83
785942,4.64
462695,10.83
387350,1.58
758016,10.73
462696,10.52
412670,10.25
370925,6.55
414517,10.41
435211,6.27
370886,6.21
413879,10.94
646955,10.57
601865,10.34
392587,3.46
454413,10.08
408136,6.57
620701,10.24
724066,3.0
622145,4.95
392343,12.1
508972,6.6
413697,10.4
376156,5.98
393869,5.88
407758,9.46
393432,6.75
399062,7.32
435210,4.81
413296,2.32
452885,6.43
442126,8.84
370796,4.46
657882,1.0
393785,5.95
411776,4.0
404641,3.91
404637,4.0
398599,2.81
822850,2.81
442865,6.67
465887,3.0
614939,3.0
370643,10.35
403641,6.89
370510,4.0
404631,3.7
404630,3.81
536189,4.32
392244,3.58
392241,4.25
404871,9.32
392239,4.09
457015,9.21
392238,3.91
406652,3.58
370352,9.69
404958,5.04
412002,6.07
387127,3.7
374971,13.37
807999,5.61
973188,4.52
632782,5.91
519035,8.73
424719,7.79
386978,10.19
413721,3.7
404612,3.46
806323,6.29
387124,4.0
445118,8.97
433250,6.43
684341,7.49
510044,6.83
423942,3.0
407617,6.83
423423,6.94
387288,3.0
459028,7.13
387287,3.0
392415,3.0
411982,3.0
413230,4.39
944872,4.46
479659,4.25
411981,3.0
413949,3.81
370938,3.46
773717,10.83
406889,3.81
407242,8.71
444281,9.26
398598,2.32
450828,7.14
370469,8.7
450826,7.12
704164,1.58
431173,7.38
405144,8.68
398584,2.32
446224,2.32
446223,2.32
414272,8.85
405143,8.58
1013099,9.24
453608,7.15
371806,5.0
717474,5.64
414273,8.61
448750,2.58
437348,2.32
398586,2.32
583768,6.21
484200,4.39
370851,11.82
437350,2.32
960061,2.32
438939,8.82
445645,8.97
419269,5.39
459219,6.49
469165,7.22
938216,2.32
412815,8.29
414067,7.12
472245,5.73
423386,9.12
476463,6.3
414547,6.73
1077779,4.0
925006,8.72
370872,5.78
387494,3.58
