pid,label
454367,2.58
278378,9.02
205426,1.0
201301,1.0
205303,1.0
1059027,5.67
193125,1.0
629877,12.74
201299,1.0
193124,1.0
205302,1.58
202930,11.92
729495,1.0
201300,1.58
193172,1.0
201298,1.0
201346,1.0
205301,1.0
201296,1.0
201297,1.0
205424,2.0
193171,1.58
201295,1.58
205423,1.58
193123,1.0
201294,1.58
201334,1.0
199972,10.75
528915,4.39
201345,1.0
201293,1.0
199407,6.61
202889,6.83
199716,11.81
724185,1.0
408989,4.7
202831,7.88
384049,8.46
199463,1.58
784788,9.42
199441,3.81
435378,10.65
191308,7.4
505829,8.28
199818,9.38
191079,13.12
838967,7.65
201292,2.32
791102,3.32
205422,1.58
205300,1.0
210847,5.95
193169,1.0
201344,1.58
203038,11.75
193168,1.58
205125,1.0
201290,1.58
201289,1.0
205299,1.58
206455,11.48
201343,1.0
205124,1.0
201291,1.58
205123,1.58
204589,1.0
205298,1.58
201342,1.58
205297,1.0
199440,2.0
201288,1.0
201341,1.0
201287,2.81
205122,2.58
204588,2.0
201286,2.0
204587,2.32
202194,10.06
193167,2.0
193121,2.32
205419,2.58
201284,2.32
205296,3.17
193166,2.81
201285,2.58
193120,2.58
194246,11.68
203599,11.58
194816,11.5
205704,11.72
199281,9.69
193119,5.98
191217,7.77
205295,4.0
201340,2.32
193118,2.58
193165,2.58
201280,2.32
201283,2.58
205294,2.0
201282,2.0
201281,2.32
206035,11.49
193164,2.0
202185,8.88
193117,2.32
578368,15.88
536269,1.0
744826,2.32
201337,2.32
201336,2.0
193116,2.32
202846,5.39
201278,3.17
201279,2.58
205416,2.58
201277,2.58
200362,3.17
205414,2.32
193163,2.32
205293,2.58
460954,7.29
204586,2.32
205292,2.81
432925,4.7
450282,4.64
460953,7.52
460952,7.53
460951,7.43
460950,7.4
460949,7.23
202920,6.51
225674,5.81
536887,3.32
205120,2.81
205304,2.81
205291,2.58
201276,2.32
201275,2.32
201274,2.32
205118,2.81
203018,2.81
199366,5.81
202931,5.7
202773,5.61
192171,4.32
202270,10.76
199228,11.19
191120,11.12
192188,4.52
200015,4.58
191442,5.67
192544,9.26
273630,5.21
199300,11.04
199276,11.51
202655,13.76
803432,4.39
265511,3.17
210309,8.09
191446,8.64
858509,1.0
398042,6.23
858511,1.0
928900,1.0
928901,1.0
202716,8.54
928902,1.0
613718,1.0
202527,10.72
192148,7.82
425014,8.45
858516,1.0
858518,1.0
858520,1.0
669001,8.54
209579,11.61
202987,10.54
203283,8.87
1081794,3.7
218193,12.0
202843,6.19
203031,5.95
971952,7.83
191383,8.91
209399,11.91
191607,5.7
199558,3.7
711949,8.64
203436,5.32
203437,5.17
210906,5.39
214567,5.49
210849,5.36
210850,5.46
210851,5.29
214319,5.36
214568,5.86
226983,4.0
210909,5.36
203317,5.21
214320,5.61
214322,5.36
203318,5.32
210853,5.39
213641,5.7
203301,4.86
777842,2.58
203319,5.36
203051,4.81
199573,4.7
199574,4.7
203059,4.64
199575,4.7
650154,4.91
753588,4.75
191608,11.42
199545,11.35
753593,5.0
431087,8.38
285326,8.32
650160,5.17
394298,8.46
716983,5.36
523129,5.32
321484,7.12
320125,7.19
318757,7.43
301565,7.34
199374,8.32
214324,5.49
203449,5.49
203450,4.7
202420,7.82
214325,5.29
214326,4.86
642479,6.04
199379,6.36
349690,8.06
205245,6.43
483670,5.0
971798,10.73
214327,5.21
220784,4.81
468605,5.86
191713,7.53
523131,5.29
203119,12.06
210854,5.58
203452,4.7
823971,2.58
887937,2.81
859954,2.58
574964,2.58
653713,5.17
334146,4.25
350837,3.7
191898,14.28
214571,5.46
210915,4.81
191717,6.04
210808,11.85
394501,8.89
210856,4.86
272391,6.88
203453,5.39
204317,10.48
807051,10.97
202860,9.74
191833,10.23
203188,3.91
199590,4.81
686443,11.57
203251,7.95
311702,8.22
395502,7.94
203326,5.25
215753,5.39
203182,11.32
203042,11.55
203327,4.81
210918,5.61
208437,9.43
203110,4.17
552977,5.52
318259,7.89
192119,10.27
199637,10.1
191712,10.29
953231,6.67
203664,9.82
203222,11.68
203590,10.95
210857,4.91
203329,5.67
204773,4.86
230005,6.39
214088,7.17
754238,4.17
210919,5.52
339236,1.58
214335,5.39
210860,4.75
1062178,7.99
374320,9.15
199552,5.67
231373,8.25
507391,9.64
214336,5.43
191831,9.81
210862,4.95
192717,9.18
203459,8.55
1078152,7.41
203029,11.77
210864,5.04
204752,9.44
691009,6.29
1091592,7.38
213653,5.39
495739,6.15
201684,9.45
640882,6.78
213654,5.73
346738,7.91
339701,15.07
214573,5.78
467922,5.78
199693,9.28
199655,3.17
199607,8.76
204959,9.82
214574,4.58
515969,3.0
214337,4.86
951416,7.26
324927,11.85
405961,12.21
214576,4.52
381686,8.47
335941,11.68
191948,6.75
199622,5.55
191829,4.86
203137,4.86
199618,4.81
202881,4.91
199617,4.91
199616,4.95
202879,4.91
199614,4.95
191843,4.95
191824,4.86
203135,4.91
191841,4.95
199644,4.91
199612,4.81
203208,4.95
202871,4.91
202870,4.91
203298,4.75
199610,4.86
202869,4.81
203296,5.0
203127,4.81
199608,4.95
203206,4.91
203205,4.91
191747,4.86
199605,4.91
203291,4.91
271048,11.61
202866,4.95
203202,5.0
191742,4.95
203288,4.75
202864,4.86
199632,4.81
209381,6.69
202927,14.44
199701,14.4
203292,14.33
202926,14.47
203293,14.32
199702,14.31
202928,14.29
199680,14.39
199681,14.3
205790,3.32
963880,3.46
192111,6.71
200822,7.29
204874,7.5
205874,3.58
210689,7.75
201946,7.69
366281,9.1
201970,7.79
201748,7.03
199675,9.76
205875,3.58
207416,9.55
213566,8.31
205971,8.39
1091599,7.7
206178,8.36
1091602,7.83
207786,8.48
747542,2.81
199587,8.46
202049,9.19
211840,7.16
209575,8.78
209999,8.91
205544,4.86
408518,7.72
202101,4.81
204896,8.67
231110,9.18
203548,3.81
1008445,6.29
230105,5.95
203579,11.77
203580,11.51
191901,14.47
205441,7.18
313867,6.69
209329,11.24
786915,7.15
374319,9.02
203412,5.46
213605,5.98
199733,11.27
203451,11.34
199611,11.14
193650,4.46
207996,7.21
219069,5.83
535251,6.15
199715,5.09
234289,5.75
214338,4.95
199714,8.05
212631,8.56
604779,6.39
210868,4.46
459695,6.29
203569,3.91
495195,5.32
199609,6.38
194406,5.86
206059,6.71
202429,5.86
202358,6.61
205945,6.36
199603,14.04
943129,5.09
557242,7.13
982819,6.36
191846,9.9
988243,5.67
1084678,4.46
1099178,4.39
199734,11.61
720033,5.7
995455,6.34
988214,7.54
1076684,4.25
203228,7.13
203192,9.95
928341,4.25
1076691,4.39
203465,12.11
288815,4.39
300934,6.6
323417,4.64
546582,3.91
1084669,4.17
1076696,4.17
928351,4.17
928356,4.39
199713,6.78
191966,10.69
801884,2.81
575057,2.58
702776,2.58
888759,2.58
860964,2.58
928360,4.17
928363,4.25
928369,4.25
1076698,4.25
928372,4.46
1084676,4.32
1084679,4.32
1084682,4.32
218041,12.11
888681,2.58
575338,2.58
860810,2.58
702713,2.81
928383,4.52
888627,2.81
574892,2.81
575300,2.81
574867,2.81
888540,2.58
575261,2.58
702610,2.58
575249,2.58
1108551,4.32
202922,8.43
232167,3.32
1108556,4.52
824995,2.58
575236,2.58
888459,2.58
860541,2.58
574772,2.58
860403,2.58
204612,7.19
575130,2.0
1108562,4.7
574791,2.58
801408,2.58
574775,2.58
801320,2.32
824617,2.32
860343,2.0
860289,2.32
801189,2.32
702413,2.0
801142,2.32
860315,2.32
1108568,4.32
1076713,4.32
191606,6.61
203782,7.74
192131,7.19
191973,12.45
575084,2.32
888122,2.32
860137,2.32
574647,2.32
801036,2.32
575034,2.32
199654,7.46
574621,2.32
860025,2.32
200035,8.64
199797,7.2
824016,2.32
800901,2.32
574541,2.32
574955,2.32
702208,2.32
574927,2.32
574913,2.32
702139,2.0
800700,2.32
859738,2.32
800658,2.32
859680,2.32
203155,9.91
859654,2.32
859619,2.32
800540,2.32
702063,2.0
191999,8.83
887724,2.32
887656,2.0
800419,2.0
859491,2.0
800399,2.0
823084,2.0
859396,2.0
574724,2.0
191995,6.61
199811,4.0
382047,9.14
203074,4.91
203665,5.09
192007,4.46
199816,4.7
199817,5.13
192035,4.25
192008,4.0
203442,4.86
203666,4.25
199854,5.25
212486,7.39
654471,6.32
199898,10.04
203085,7.63
307779,5.52
978907,4.39
274808,4.09
207681,8.79
511190,3.58
209328,4.17
206405,4.39
199992,12.45
203629,11.94
203333,5.75
214339,4.52
210870,5.67
821684,5.73
203204,11.44
349500,6.99
361468,10.44
623234,5.13
203856,10.16
192210,7.37
213657,4.58
213228,9.98
199966,8.29
199969,6.63
199916,12.3
199221,10.97
538357,3.0
192109,10.53
759734,3.17
800300,2.32
574678,2.32
574659,2.32
822737,2.32
859254,2.32
822694,2.58
574533,2.58
822569,2.58
199942,11.34
192102,11.36
859053,2.58
858911,2.58
701800,2.58
799887,2.58
887031,2.81
199953,7.29
799808,2.58
210260,6.93
821988,2.58
691241,5.43
199947,11.67
210869,5.25
392889,10.61
886874,2.58
799626,2.58
799559,2.58
886766,2.58
573920,2.58
701521,2.58
548911,4.95
573900,2.58
574240,2.58
574234,2.58
799304,2.58
821223,2.58
886454,2.58
821346,2.58
886578,2.58
214578,4.7
192135,10.87
210924,4.58
214341,5.46
203622,15.47
199983,15.38
199984,15.32
192122,15.34
203623,15.29
203624,15.28
199998,15.25
203901,15.24
203902,15.19
203625,15.15
203728,15.17
841591,2.81
854831,1.0
192150,12.05
199722,5.36
199723,5.29
203418,4.95
191914,5.32
203419,4.95
199748,5.09
191946,4.64
191915,4.91
202992,4.75
199724,4.81
199988,15.21
349845,4.75
214580,5.13
235422,9.98
467574,7.5
213658,4.52
1115894,2.32
213659,4.86
214581,4.81
213662,5.49
203334,4.46
192819,5.88
203646,15.5
976431,3.58
573755,2.58
821017,2.58
886383,2.58
701362,2.58
799059,2.58
857527,2.58
303235,5.55
327229,5.21
886224,2.58
886195,2.58
701244,2.58
857195,2.58
885966,2.32
820420,2.32
573823,2.32
885720,2.32
820220,2.32
573713,2.32
205685,5.17
885551,2.32
215789,5.32
819927,2.32
573576,2.32
573088,2.32
856164,2.32
700760,2.32
700733,2.0
819464,2.0
203653,4.95
572978,2.0
700661,2.0
819341,2.0
573365,2.0
205693,7.02
819209,2.0
216145,7.2
819170,2.0
191918,6.39
947150,5.09
192165,5.04
254420,5.46
1090103,7.04
1069624,1.58
495754,8.51
203719,9.36
216252,5.55
216149,5.13
216253,5.58
201955,6.64
216070,5.67
329995,4.32
488277,5.46
573320,2.0
573309,2.0
201747,8.13
798266,2.32
819033,2.0
884736,2.0
818997,2.0
855545,2.0
573248,2.0
797414,2.0
307417,4.64
203732,5.39
216150,8.02
215814,6.66
210759,5.83
220700,8.32
210874,5.21
311241,6.13
855472,2.0
572554,2.0
572539,2.0
573135,2.0
214081,5.09
700281,2.0
572484,2.0
572475,2.0
818633,2.0
572461,2.0
213680,4.81
204767,6.52
645629,4.86
704240,8.22
205215,9.25
214082,5.04
214083,5.0
222029,7.37
235433,7.46
572454,2.0
797145,2.0
797120,2.0
572408,2.0
700094,2.0
192045,14.58
572986,2.0
797000,2.0
796959,2.0
204321,5.32
572902,2.0
818189,2.0
201115,9.29
473485,6.23
218763,6.39
218778,6.17
1092613,5.61
199999,5.52
473486,6.17
447697,6.17
419804,6.29
345388,8.88
197995,5.95
203336,5.17
197996,6.21
206187,6.34
192126,8.69
854859,2.0
699960,2.0
699928,2.0
204969,6.85
213708,4.91
447698,6.19
203715,7.89
214584,5.09
192170,10.64
214345,4.75
214089,5.67
490069,6.27
469607,6.23
699911,2.0
854703,2.0
490070,6.27
883960,2.32
883917,2.0
883883,2.0
796526,2.0
572032,2.58
214090,4.91
214346,4.52
854500,2.58
214091,5.25
210933,4.7
213749,5.13
419566,6.32
203581,3.7
835861,2.58
192765,8.7
203746,7.97
206180,6.15
200032,5.81
212824,7.19
200013,7.48
208189,5.32
196356,5.25
958450,4.58
197399,4.81
552747,12.3
446211,12.27
208060,7.86
442442,7.03
200038,3.91
214093,5.09
214348,5.43
213750,4.86
212394,7.75
192235,7.37
204007,6.3
233843,11.27
205699,6.6
203466,4.46
203467,5.04
449321,8.01
193383,7.13
193576,6.67
214349,4.52
277354,1.0
222498,9.06
200183,7.97
578146,8.61
483658,6.04
214094,5.13
669269,6.0
656979,6.07
649902,6.02
669268,6.0
203831,9.0
656978,6.6
1056344,6.23
210936,4.75
205556,6.75
214352,5.46
210885,5.17
193955,7.4
349327,9.1
210554,9.46
204750,8.6
774966,9.41
203749,4.0
210887,4.75
203829,8.81
1022789,5.04
199954,4.75
207240,7.37
1102675,2.58
199809,5.64
592268,8.8
1084706,9.44
493331,4.95
223254,10.59
537215,4.95
537214,4.64
243007,10.18
192193,10.33
234376,10.92
560033,4.75
560032,4.7
559966,5.32
237475,10.33
493330,5.04
227797,8.18
241908,10.0
203947,9.4
237465,10.72
889631,2.32
227382,10.73
228285,10.34
446593,4.7
204128,10.75
203837,11.22
233551,10.7
205384,8.26
776977,3.46
192368,9.31
1105559,3.91
228177,7.19
203593,4.32
200349,4.39
204259,4.17
200348,4.32
200347,4.52
204102,4.39
200346,4.32
200345,5.09
204101,4.64
203594,4.95
204358,4.75
446572,5.36
192078,10.45
677334,8.41
549616,8.31
462484,5.75
549667,8.42
193002,3.91
192937,3.17
192140,7.86
204925,3.17
621833,5.52
203830,11.46
201055,3.17
201139,3.32
201143,3.17
205207,3.17
204967,3.17
204281,9.92
203886,5.75
386188,8.08
231019,5.13
199996,6.71
535250,7.03
212942,10.77
209914,5.95
203558,9.77
466820,3.81
418226,3.7
418225,4.0
418222,3.7
418502,3.81
203988,4.17
203561,4.17
192387,3.81
203989,3.91
200298,3.91
204289,4.17
418219,3.58
466813,3.7
466810,4.32
418213,3.32
418212,3.91
481458,3.81
470123,3.91
466802,3.81
486145,3.7
445636,3.81
486136,3.58
470112,4.0
470109,3.81
418193,3.7
470099,3.7
445627,4.17
445625,4.0
418190,4.0
418479,3.7
466795,3.58
418475,4.0
445614,4.0
418473,3.58
418187,3.7
225441,8.73
418471,4.46
470058,4.09
486072,4.17
470055,4.17
445602,3.7
486067,7.48
481355,3.91
466685,4.09
200395,6.34
203313,7.0
203157,7.51
200025,10.64
203892,10.18
200026,10.71
200036,9.88
203279,10.56
957094,12.61
192524,15.63
979667,3.46
206503,7.28
206087,5.52
683068,8.5
202533,5.73
200279,7.04
192393,6.99
200034,9.58
203709,9.4
205440,7.66
213151,3.58
213147,3.46
206242,3.7
213229,3.46
216779,3.46
213150,3.32
216778,3.58
213149,3.58
239843,12.95
213148,4.17
206240,4.25
201315,7.67
1028315,8.36
192274,4.52
203904,10.99
192402,10.94
201606,7.53
204201,10.05
1042063,8.65
203375,5.17
203379,4.52
270439,6.17
192790,6.52
192512,5.93
456959,6.15
210889,5.43
214095,5.17
200441,8.65
210891,4.86
388478,11.15
204383,12.56
203724,6.95
227538,3.17
204675,10.32
272297,4.46
210938,4.86
201582,12.74
192627,5.36
192626,5.49
200535,7.09
205166,7.73
255928,4.52
237736,4.0
250382,4.0
773787,4.64
256738,5.09
727863,3.7
200326,12.29
1031674,4.09
204256,12.96
811974,4.09
222200,5.55
210890,4.91
645305,1.58
203671,8.1
202851,8.02
215060,7.99
194788,7.26
203389,4.64
211340,8.03
206077,7.58
214589,4.7
204361,6.71
213758,5.29
793788,3.0
235387,6.32
213761,5.04
591254,6.41
461684,10.89
204318,11.03
764862,7.52
206449,4.64
195485,7.98
203473,5.32
210895,5.13
203402,4.58
228943,4.17
203478,5.0
203479,4.75
204394,7.11
235304,5.43
210944,4.86
192560,5.04
214372,5.75
194922,7.52
210896,4.52
206440,7.5
214385,4.81
325610,12.94
214096,4.46
195503,7.93
202952,8.15
194382,8.07
194321,8.09
205637,8.31
193976,7.81
206526,7.65
206439,8.12
200854,7.77
783550,1.58
211594,11.63
413811,5.09
413798,5.21
404678,5.0
404674,5.04
370557,5.04
306019,4.0
392278,4.95
406709,5.0
955555,4.25
203881,8.92
200497,12.67
210897,4.46
203414,4.75
210948,5.73
192472,5.0
200389,5.0
210898,4.91
210950,5.32
203417,4.52
192528,8.6
453412,4.58
206719,7.7
207272,8.79
210902,5.36
204681,6.07
425557,2.81
206679,8.05
205551,7.48
204390,9.68
720759,6.02
204554,3.7
210726,13.94
210952,4.7
192545,8.41
262959,4.64
405577,3.46
405551,3.32
363196,6.32
398822,3.46
244256,6.67
203069,7.98
619474,5.29
204869,7.32
206398,7.52
202053,11.44
214592,5.0
1022432,4.58
194285,7.52
774082,1.58
206822,8.39
205815,8.85
200594,6.11
203420,4.86
210901,5.21
195146,7.91
203490,5.25
205101,9.38
322683,9.58
210904,5.43
202037,7.83
197359,10.6
206821,7.71
617124,3.0
206039,7.92
206447,4.64
194878,5.88
204517,10.52
218825,4.64
214593,5.32
215402,8.84
215897,8.8
563711,2.81
210905,5.09
210007,6.38
215133,4.86
226276,6.07
229564,5.83
791639,9.61
928231,7.89
918680,3.81
310072,5.09
952017,6.3
192727,11.62
328665,4.95
248957,7.08
192736,11.44
215720,8.54
204118,9.02
222922,8.2
234654,11.31
200353,12.73
214098,4.75
1097782,8.27
210903,5.0
201511,8.1
640679,4.95
198519,10.41
728816,2.58
200640,8.24
200824,4.46
197895,11.12
207689,9.59
216227,11.16
200817,6.91
533278,5.95
204132,9.86
1094951,2.58
276741,4.32
254179,7.54
209049,5.83
596462,9.28
200558,6.41
204404,6.15
205021,11.66
192654,8.38
306431,10.62
629928,6.13
317541,9.58
1104544,5.25
205788,11.46
200568,11.18
829547,2.32
223392,3.7
277392,5.61
205059,6.19
400490,10.69
430431,10.89
468324,4.0
926176,6.44
813556,10.92
200836,11.75
201742,6.51
686974,3.58
200979,9.07
204758,6.21
201375,10.59
462766,7.08
533032,11.28
204940,4.7
204043,11.48
200785,9.64
200955,9.34
205407,14.91
649775,8.25
212388,8.14
487532,4.0
663223,3.32
663222,3.46
226992,12.67
200914,8.94
261525,6.6
1037537,2.81
200811,5.32
201059,3.17
574082,6.0
976151,2.0
205135,11.25
540887,9.65
225144,11.11
201223,6.49
202460,13.17
209001,12.05
226819,11.29
209198,12.01
193157,6.21
205289,5.64
205410,5.75
201265,5.46
296984,3.91
1048754,6.6
207514,7.59
207826,7.57
282953,8.76
205408,7.43
206740,5.81
468532,1.58
631689,1.58
648477,1.58
537719,1.58
537717,1.58
648470,1.58
631675,1.58
631672,1.58
631668,1.58
631667,1.58
648461,2.32
203492,5.32
537682,2.0
623338,2.0
631650,2.0
468227,1.58
468511,1.58
537659,1.58
631643,1.58
623330,1.58
537653,1.58
623324,4.91
537649,1.58
468509,1.58
623312,1.58
468248,1.58
623307,1.58
623303,1.58
468209,1.58
537624,1.58
207045,7.77
217653,7.74
203422,5.09
623286,1.58
210955,5.04
537621,1.58
537618,1.58
537611,1.58
641519,1.58
641515,1.58
641513,1.58
468196,1.58
537592,1.58
767428,8.01
217130,8.31
217652,7.9
204483,7.09
217892,8.19
207044,8.22
214279,8.24
217488,7.67
214278,7.71
217891,8.13
202442,6.82
207043,8.27
217651,7.83
217129,8.16
217890,7.69
217128,7.73
214276,7.68
214274,7.69
217650,7.72
194429,6.64
207062,7.71
217487,7.65
205117,5.95
205074,5.29
205397,5.29
381068,3.46
193170,10.79
213764,5.21
237085,8.21
210907,5.21
221552,9.1
217983,10.19
230974,4.7
433960,3.81
204566,8.23
1077177,8.82
194384,6.38
214596,5.73
205969,6.48
740850,2.0
203424,4.81
214099,5.04
625933,1.58
1093585,5.55
1009920,5.46
1093583,5.64
1009918,5.7
214597,5.29
214730,4.0
214205,4.25
211267,5.0
211262,5.0
215026,4.95
211261,5.0
214882,4.91
687127,5.46
734917,4.7
448835,8.13
203874,4.64
215025,4.32
214728,4.39
203872,4.32
211266,4.32
211320,4.39
211265,4.46
211264,4.52
211319,4.46
201953,6.27
211317,6.7
202415,6.25
734916,5.49
800261,7.13
208394,8.33
204666,5.09
214598,5.0
263222,11.7
227471,6.78
210908,4.81
203425,4.81
622599,5.09
634548,5.09
1032443,6.41
622597,5.09
925238,7.25
964128,5.0
695760,4.17
634547,5.09
211759,6.55
211757,6.64
201474,15.5
204707,15.38
201438,15.32
193222,15.25
204708,15.21
193378,15.17
193223,15.15
193224,15.11
205415,15.1
707734,5.88
723100,8.94
215034,2.58
214100,4.75
203427,4.91
707748,3.91
218132,3.0
618606,5.25
213763,11.03
202438,6.38
401177,9.26
201054,5.58
213507,9.98
343651,8.61
213767,5.36
616029,6.66
205500,10.61
208104,7.34
728554,5.21
203428,6.17
1105558,3.7
864394,7.26
205958,6.46
205516,9.19
193087,11.74
201456,10.72
194423,6.23
195918,7.58
195877,7.58
207513,7.59
195917,7.58
204314,7.58
204393,7.58
207712,7.55
204392,7.55
207825,7.53
212138,6.95
212137,6.82
193140,5.36
204391,7.56
232741,6.82
1114042,3.58
201512,5.61
205281,4.75
193139,5.55
205110,6.0
201221,5.7
194367,6.54
968697,6.11
208340,4.32
214431,5.21
232745,5.91
210958,4.81
201249,11.63
194222,11.2
1021779,7.94
205075,8.6
536205,4.95
669494,8.72
714910,8.68
214599,5.04
215751,4.46
968698,6.32
984621,6.13
643344,9.0
410819,5.13
419571,6.44
419809,6.46
804000,9.37
447704,6.48
485378,6.41
214600,4.75
485377,6.43
419807,6.41
355262,8.01
207873,6.54
212140,5.91
201941,7.36
576812,8.64
214101,5.36
203501,4.86
202893,11.37
1001062,8.48
274893,4.25
308936,8.58
210133,6.94
214601,5.29
210912,4.91
205186,7.69
471052,2.58
753250,5.83
201333,4.32
201332,4.52
201331,4.52
204619,4.32
951662,2.58
687058,9.58
211068,7.36
205153,4.52
205152,4.52
205151,4.7
199793,6.99
193189,4.64
205449,5.09
753249,5.75
202015,9.56
206321,7.48
365277,4.0
220725,8.71
194044,6.34
201967,6.91
205778,6.77
202113,8.69
202263,9.11
202264,8.92
901461,6.99
194304,9.06
206069,9.23
194303,8.75
784926,7.21
1021186,8.58
205517,9.04
193566,6.97
206072,12.71
193987,9.7
210913,5.17
193615,7.29
220585,9.63
406707,7.26
210960,4.81
205442,7.55
205519,11.82
205356,4.09
207656,8.34
822305,5.91
450831,7.54
210758,8.64
205417,9.41
226313,8.02
643110,8.8
643111,8.29
204641,11.38
643112,8.48
193620,8.67
643114,8.22
260963,5.25
193902,7.56
209199,10.6
640534,3.7
201950,6.71
479004,8.21
204880,7.86
982280,7.87
709743,5.25
206076,10.59
432666,1.58
204737,12.77
217390,8.44
213957,8.42
196965,12.95
193565,11.73
205642,8.31
193214,9.34
205244,9.14
213006,7.85
206914,6.29
201429,9.53
201426,9.21
204907,11.01
428281,1.0
304118,3.81
205972,5.49
205601,5.67
193472,6.09
194261,6.11
202546,7.61
284288,11.18
204714,10.04
209439,8.71
223393,3.17
193828,5.73
205621,7.77
244324,9.3
205767,6.49
205940,6.25
202233,6.49
903119,4.75
633698,4.86
404939,8.34
205483,6.7
206921,5.13
211499,7.93
912409,6.27
193702,8.49
205698,6.54
193569,11.02
558793,7.42
715833,9.84
977225,9.37
319717,3.58
805922,2.0
319716,3.46
306224,3.91
205659,6.66
848211,3.7
306338,4.09
306223,4.25
201740,6.27
449523,2.58
202657,8.38
364623,7.81
205540,4.86
845332,5.32
210961,5.09
205762,8.33
391633,6.63
393364,6.77
219108,11.78
205099,10.92
193665,10.92
205523,2.58
202078,2.58
202077,2.81
202083,2.58
205812,2.58
205810,2.58
194173,2.81
194172,2.81
202082,2.58
205811,2.58
194170,2.81
202093,2.81
194169,2.58
202092,2.81
205161,7.33
194135,2.58
194168,2.81
205709,2.58
205708,2.58
202091,2.58
205707,2.81
205706,2.81
194167,3.0
194132,2.81
202090,2.58
202076,2.58
202081,2.58
202075,2.58
202080,2.81
202079,2.81
194166,2.58
205696,7.02
201840,6.17
205327,4.0
212294,7.35
214103,5.17
669389,6.07
205420,11.69
201891,14.05
1059435,2.58
1072196,2.32
1059436,2.32
1072197,2.32
1059437,2.58
1072198,2.32
1059438,3.32
1072199,1.0
243454,6.51
213772,6.88
215752,4.46
329671,7.72
205584,13.45
329670,8.03
205688,13.38
214435,5.46
213773,5.0
781103,1.58
201945,5.25
214602,5.21
214603,5.75
210916,4.95
214106,5.29
203438,5.04
201928,6.57
214604,5.43
750204,9.24
206067,8.35
203507,4.86
233228,2.32
205668,6.09
194415,6.09
203508,5.55
201939,10.3
205390,15.57
205756,15.52
194053,15.42
201962,15.38
201940,15.66
205757,15.34
205622,15.31
205695,15.25
205758,15.22
1024721,3.7
1024724,3.17
1024728,3.32
649972,6.15
205667,6.15
210917,5.13
649973,6.15
205666,6.39
692275,7.82
205722,7.55
194411,6.25
210920,5.17
202378,6.34
213775,5.58
201976,6.49
205400,6.81
202434,6.75
205947,6.94
194410,6.54
945377,5.83
214108,5.32
214605,4.86
209428,4.52
209362,4.52
209425,4.46
194409,6.86
201730,11.52
206058,6.73
206057,6.15
193921,6.25
202958,11.33
193963,4.58
205658,6.55
194402,6.27
222535,4.46
945376,5.81
202319,6.74
235305,5.49
202426,6.64
203007,10.62
205644,9.27
753240,5.75
929750,5.49
205687,8.49
212019,10.46
218813,8.36
1039353,8.02
833371,7.57
235785,12.04
642993,4.75
205604,6.94
211141,5.49
203447,5.75
716772,4.86
793521,2.32
515818,4.46
292782,1.0
210968,4.81
303719,2.58
204398,7.6
207833,7.59
195930,7.61
195881,7.58
237590,8.13
207286,7.59
195929,8.54
195880,7.57
203511,4.91
521086,1.58
195879,7.58
1022907,5.17
205941,6.6
206099,6.69
206098,6.52
201969,7.65
199633,4.64
193959,10.77
202316,6.55
202318,6.54
205333,9.35
207105,9.12
205741,11.12
204320,7.57
202038,5.04
206097,6.61
202732,13.84
202424,6.57
206052,6.55
202313,6.58
563206,7.35
207831,7.56
202654,7.17
201948,4.7
253461,8.73
442851,5.83
208241,7.51
264773,2.81
219043,9.87
202304,6.36
1065208,4.32
205677,10.26
204397,7.58
204316,7.58
511523,6.61
677616,3.46
233858,8.15
202307,6.29
549545,3.46
205713,11.16
776808,4.0
378554,11.03
211130,10.89
202417,6.15
249420,9.96
249467,10.02
255657,9.81
249419,9.73
249466,9.72
242698,9.53
256253,9.18
256259,9.23
204319,7.58
262627,9.16
256272,9.18
206049,7.04
491665,7.12
222284,12.98
255214,9.7
255907,9.67
271447,8.76
237212,10.0
255656,9.71
254923,9.7
249465,9.77
841729,6.95
261735,9.07
262157,9.93
205723,9.39
261734,9.29
256271,9.1
263057,9.08
263056,9.17
202150,7.98
297124,9.56
202365,7.07
194314,6.79
206044,6.73
905277,3.58
205690,5.81
206014,7.94
202035,5.86
201752,7.73
856266,9.29
206043,6.55
207549,6.6
673339,7.41
205720,7.93
205559,8.12
216532,4.09
206214,4.52
216533,4.52
212992,4.46
212995,4.58
213025,4.86
201896,4.64
727343,2.0
205830,9.87
206127,9.83
202624,9.75
749653,1.0
194628,10.03
205473,7.55
599323,8.35
218973,8.43
194042,8.77
208444,12.82
589603,4.25
202098,8.02
763630,3.46
850960,4.39
202096,7.48
194198,6.98
202691,9.86
550013,3.46
205734,6.99
763772,3.81
202097,6.95
194197,7.01
205834,6.98
808712,9.2
677779,3.81
550045,3.46
194174,7.01
205885,5.75
205510,4.81
255967,10.06
194111,4.52
1078585,8.85
205489,10.27
715067,3.81
216332,10.62
222132,11.59
197373,5.29
205700,5.13
194154,5.09
210118,5.98
199260,6.02
255177,10.22
229579,10.61
203044,7.23
194155,4.7
206135,11.46
231103,10.87
214606,4.91
618658,9.97
576709,9.99
205878,9.76
202120,10.25
223389,9.6
214439,5.25
1068373,3.0
387523,4.32
205996,10.27
1040027,3.0
831113,3.0
194519,12.72
205664,13.25
206134,13.52
488548,8.72
201942,8.77
194055,8.63
330276,12.83
